phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
1046652,http://vxg.110mb.com/redi.php,http://www.phishtank.com/phish_detail.php?phish_id=1046652,2010-09-08T08:50:55+00:00,yes,2010-09-08T12:33:50+00:00,yes,PayPal
1046651,http://www.espace-remboursement.com/pp/webscr.php?cmd=_Informations&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,http://www.phishtank.com/phish_detail.php?phish_id=1046651,2010-09-08T08:26:30+00:00,yes,2010-09-08T13:45:54+00:00,yes,PayPal
1046650,http://www.francoishue.com/hue/oscommerce/catalog/images/gt_interactive/formslogin.asp.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046650,2010-09-08T08:25:48+00:00,yes,2010-09-08T17:46:28+00:00,yes,Other
1046647,http://boxpipe.net/debit/ibc.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046647,2010-09-08T08:14:28+00:00,yes,2010-09-08T13:45:21+00:00,yes,Other
1046643,http://www.skishop-laclusaz.com/administrator/templates/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1046643,2010-09-08T08:02:17+00:00,yes,2010-09-08T17:27:13+00:00,yes,Other
1046640,http://www.chrishollowaygroup.com/site/includes/Archive/HSBC/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1046640,2010-09-08T07:59:30+00:00,yes,2010-09-08T13:44:47+00:00,yes,"HSBC Group"
1046639,http://dentistofpspringfieldmo.com/wp-content/themes/twentyten//index.html,http://www.phishtank.com/phish_detail.php?phish_id=1046639,2010-09-08T07:59:00+00:00,yes,2010-09-08T13:44:47+00:00,yes,"HSBC Group"
1046638,http://heirloomgardeningfordummies.com/images/b.php,http://www.phishtank.com/phish_detail.php?phish_id=1046638,2010-09-08T07:58:59+00:00,yes,2010-09-08T15:18:09+00:00,yes,"HSBC Group"
1046635,http://www.whizzkidsunited.org/img/staff/PayPal/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a1a80c21b47fd5f9bcad08678cc130a5a1a80c21b47fd5f9bcad08678cc130a5,http://www.phishtank.com/phish_detail.php?phish_id=1046635,2010-09-08T07:52:10+00:00,yes,2010-09-09T13:26:18+00:00,yes,PayPal
1046630,http://wrota.czaplinek.pl/images/stories/inne/logo/hs/d/,http://www.phishtank.com/phish_detail.php?phish_id=1046630,2010-09-08T07:41:01+00:00,yes,2010-09-08T14:15:55+00:00,yes,"HSBC Group"
1046629,http://iesalbasit.es/33143314/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046629,2010-09-08T07:33:38+00:00,yes,2010-09-08T17:15:47+00:00,yes,PayPal
1046589,http://iesalbasit.es/504504/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046589,2010-09-08T06:51:49+00:00,yes,2010-09-08T15:24:08+00:00,yes,PayPal
1046588,http://iesalbasit.es/40194019/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046588,2010-09-08T06:50:07+00:00,yes,2010-09-08T17:24:29+00:00,yes,PayPal
1046587,http://iesalbasit.es/25862586/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046587,2010-09-08T06:50:06+00:00,yes,2010-09-08T17:26:07+00:00,yes,PayPal
1046583,http://muslim-medics.co.uk/getud/ned-bank-online/ibanking.login.html,http://www.phishtank.com/phish_detail.php?phish_id=1046583,2010-09-08T06:46:08+00:00,yes,2010-09-08T13:39:18+00:00,yes,Other
1046579,http://verified.byethost2.com/cgi-bin/paypal/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,http://www.phishtank.com/phish_detail.php?phish_id=1046579,2010-09-08T06:08:10+00:00,yes,2010-09-08T13:38:45+00:00,yes,PayPal
1046575,http://iesalbasit.es/1919/paypal.com/cgi-bin/webscr?cm,http://www.phishtank.com/phish_detail.php?phish_id=1046575,2010-09-08T06:06:36+00:00,yes,2010-09-08T15:25:54+00:00,yes,PayPal
1046568,http://iesalbasit.es/33383338/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046568,2010-09-08T05:19:22+00:00,yes,2010-09-08T16:05:32+00:00,yes,PayPal
1046565,http://www.dressingcatholic.com/pub/paypal.com/,http://www.phishtank.com/phish_detail.php?phish_id=1046565,2010-09-08T04:27:14+00:00,yes,2010-09-08T12:46:21+00:00,yes,PayPal
1046566,http://www.dressingcatholic.com/pub/paypal.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1046566,2010-09-08T04:27:14+00:00,yes,2010-09-08T10:48:26+00:00,yes,PayPal
1046427,http://reactivate-accounts-craigslist.tripod.com/accounts1630index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046427,2010-09-08T03:31:11+00:00,yes,2010-09-08T13:23:10+00:00,yes,Other
1046421,http://user28576.vs.easily.co.uk/img/,http://www.phishtank.com/phish_detail.php?phish_id=1046421,2010-09-08T03:25:10+00:00,yes,2010-09-08T13:29:03+00:00,yes,PayPal
1046419,http://mvapower.com/mva/,http://www.phishtank.com/phish_detail.php?phish_id=1046419,2010-09-08T03:20:14+00:00,yes,2010-09-08T18:36:59+00:00,yes,PayPal
1046415,http://www.vipjiutong.com/pma/themes/original/css/walmart/credit.html?ssl=1,http://www.phishtank.com/phish_detail.php?phish_id=1046415,2010-09-08T03:12:48+00:00,yes,2010-09-08T23:19:47+00:00,yes,WalMart
1046410,http://www.wtfwantads.com/index.php?showcached=36252,http://www.phishtank.com/phish_detail.php?phish_id=1046410,2010-09-08T02:45:23+00:00,yes,2010-09-08T05:30:02+00:00,yes,PayPal
1046405,http://218.204.61.243/system/paypal/sslencrypt218bit/co.nz/logon.html,http://www.phishtank.com/phish_detail.php?phish_id=1046405,2010-09-08T02:16:09+00:00,yes,2010-09-08T05:31:06+00:00,yes,PayPal
1046402,http://dl-graphix.com/ferguson/Ibsupport/standardbank.co.za/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1046402,2010-09-08T01:57:22+00:00,yes,2010-09-08T05:16:54+00:00,yes,"Standard Bank Ltd."
1046397,http://www.lefasagri.gr/libraries/geshi/si/ib2k1.dll/LOGIN.php,http://www.phishtank.com/phish_detail.php?phish_id=1046397,2010-09-08T01:49:10+00:00,yes,2010-09-08T10:46:49+00:00,yes,Bradesco
1046394,http://w1.bbva-particulares.es.c000l.com/TBSL/tlbs/esp/segmento/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1046394,2010-09-08T01:42:24+00:00,yes,2010-09-08T10:46:49+00:00,yes,Other
1046393,http://update.paypal.com.3dx0v1k47fiu95dsn7m37s23a52c25g26m3dx2sv5e1x2.kx3s2a52j16x3dx2s3dx0v1k47fu95d8n7m3s2a52j16x3dx2sv5e1x1.update.biscuits-antoine.com/cgl-bin/update.html?cmd=_confirm-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,http://www.phishtank.com/phish_detail.php?phish_id=1046393,2010-09-08T01:41:37+00:00,yes,2010-09-08T03:17:36+00:00,yes,PayPal
1046392,http://seqker.nitroserv.net/,http://www.phishtank.com/phish_detail.php?phish_id=1046392,2010-09-08T01:39:14+00:00,yes,2010-09-08T03:18:08+00:00,yes,PayPal
1046391,http://home.nexgo.de/fmrli/rechnung/konata-bag/webscr.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046391,2010-09-08T01:35:30+00:00,yes,2010-09-08T05:17:26+00:00,yes,PayPal
1046390,http://iesalbasit.es/43154315/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046390,2010-09-08T01:26:23+00:00,yes,2010-09-08T05:16:21+00:00,yes,PayPal
1046389,http://iesalbasit.es/906906/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046389,2010-09-08T01:26:12+00:00,yes,2010-09-08T10:46:49+00:00,yes,PayPal
1046381,http://www.i2kfa.com/images/santander.cl/transa/0001254477SDRAAS002514788/com_cls/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046381,2010-09-08T00:50:27+00:00,yes,2010-09-08T10:46:49+00:00,yes,Other
1046376,http://yoursolarlife.com/wp-includes/pomo/CAM10.phpidvcmdidvLogoff&amp;nextPageIDV_CAM10_AUTHENTICATION8f568f0f0170b0941e5e0a46da0c37d4LogonByConnect8f568f0f0170b0941e5e0a46da0c37d4.html,http://www.phishtank.com/phish_detail.php?phish_id=1046376,2010-09-08T00:17:22+00:00,yes,2010-09-08T04:57:36+00:00,yes,HSBC
1046374,http://iesalbasit.es/522522/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046374,2010-09-07T23:46:19+00:00,yes,2010-09-08T04:55:00+00:00,yes,PayPal
1046372,http://iesalbasit.es/36453645/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046372,2010-09-07T23:46:08+00:00,yes,2010-09-08T04:55:00+00:00,yes,PayPal
1046371,http://www.style2maroc.com/PayPal.com/PayPal/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046371,2010-09-07T23:42:15+00:00,yes,2010-09-08T03:07:58+00:00,yes,PayPal
1046370,http://autologistic.co.ke/logs/,http://www.phishtank.com/phish_detail.php?phish_id=1046370,2010-09-07T23:39:43+00:00,yes,2010-09-08T03:17:03+00:00,yes,Other
1046368,http://smatscope.com/media/system/nab/,http://www.phishtank.com/phish_detail.php?phish_id=1046368,2010-09-07T23:31:25+00:00,yes,2010-09-08T03:19:44+00:00,yes,Other
1046366,http://iesalbasit.es/45374537/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046366,2010-09-07T23:23:15+00:00,yes,2010-09-08T04:54:28+00:00,yes,PayPal
1046365,http://home.arcor-online.net/fmrli/rechnung/konata-bag/webscr.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046365,2010-09-07T23:19:09+00:00,yes,2010-09-08T03:06:53+00:00,yes,PayPal
1046362,http://iesalbasit.es/41354135/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046362,2010-09-07T22:55:21+00:00,yes,2010-09-08T04:50:15+00:00,yes,PayPal
1046359,http://eu.battilie.net/en/account/login.html?app=wam&amp;ref=https://www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1046359,2010-09-07T22:50:32+00:00,yes,2010-09-08T04:50:15+00:00,yes,Other
1046358,http://azulcoral.com/www.chaseonline.chase.com/chase1/,http://www.phishtank.com/phish_detail.php?phish_id=1046358,2010-09-07T22:46:06+00:00,yes,2010-09-08T03:06:53+00:00,yes,"JPMorgan Chase and Co."
1046352,http://www.steam-games-left4dead.ie.ma/,http://www.phishtank.com/phish_detail.php?phish_id=1046352,2010-09-07T22:34:02+00:00,yes,2010-09-08T03:20:16+00:00,yes,Other
1046350,http://www.cataclysm-test-success.net,http://www.phishtank.com/phish_detail.php?phish_id=1046350,2010-09-07T22:28:44+00:00,yes,2010-09-08T00:17:02+00:00,yes,"World of Warcraft"
1046342,http://www.paypal-confirmation-fr.ccdimprovement.com/l/sing/scam12/tetsta.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046342,2010-09-07T22:09:16+00:00,yes,2010-09-08T00:24:03+00:00,yes,PayPal
1046340,http://iesalbasit.es/25082508/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046340,2010-09-07T22:09:15+00:00,yes,2010-09-08T00:33:22+00:00,yes,PayPal
1046339,http://crapwork.isgreat.org/paypalfake.html,http://www.phishtank.com/phish_detail.php?phish_id=1046339,2010-09-07T22:09:04+00:00,yes,2010-09-08T00:33:22+00:00,yes,PayPal
1046338,http://www.blizzard-cataclysm-testing.com/,http://www.phishtank.com/phish_detail.php?phish_id=1046338,2010-09-07T22:08:37+00:00,yes,2010-09-08T00:24:36+00:00,yes,"World of Warcraft"
1046335,http://www.e-paypal-com.tk/,http://www.phishtank.com/phish_detail.php?phish_id=1046335,2010-09-07T21:51:31+00:00,yes,2010-09-07T22:39:10+00:00,yes,PayPal
1046329,http://iesalbasit.es/747747/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046329,2010-09-07T21:29:10+00:00,yes,2010-09-08T03:13:18+00:00,yes,PayPal
1046328,http://iesalbasit.es/679679/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046328,2010-09-07T21:10:07+00:00,yes,2010-09-07T22:28:16+00:00,yes,PayPal
1046325,http://iesalbasit.es/29092909/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046325,2010-09-07T21:05:17+00:00,yes,2010-09-08T03:22:54+00:00,yes,PayPal
1046324,http://notifyusasap.freewebhostx.com/santander/abbey/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1046324,2010-09-07T21:02:34+00:00,yes,2010-09-08T03:19:44+00:00,yes,Other
1046322,http://iesalbasit.es/12591259/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046322,2010-09-07T20:58:09+00:00,yes,2010-09-08T03:24:00+00:00,yes,PayPal
1046321,http://www.execair.co.za/mod/lastseen/languages/hsbc.MyHSBC_pib.html,http://www.phishtank.com/phish_detail.php?phish_id=1046321,2010-09-07T20:55:33+00:00,yes,2010-09-07T22:26:37+00:00,yes,"HSBC Group"
1046319,http://digitalcopier.ae/centralbankng.html,http://www.phishtank.com/phish_detail.php?phish_id=1046319,2010-09-07T20:54:51+00:00,yes,2010-09-07T22:38:37+00:00,yes,Other
1046318,http://cleanup-verification.yolasite.com,http://www.phishtank.com/phish_detail.php?phish_id=1046318,2010-09-07T20:54:13+00:00,yes,2010-09-09T02:30:13+00:00,yes,Other
1046316,http://iesalbasit.es/997997/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046316,2010-09-07T20:52:10+00:00,yes,2010-09-08T00:44:49+00:00,yes,PayPal
1046313,http://iesalbasit.es/25732573/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046313,2010-09-07T20:50:15+00:00,yes,2010-09-08T03:10:37+00:00,yes,PayPal
1046312,http://iesalbasit.es/10471047/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046312,2010-09-07T20:50:14+00:00,yes,2010-09-08T03:17:36+00:00,yes,PayPal
1046311,http://iesalbasit.es/49044904/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046311,2010-09-07T20:48:12+00:00,yes,2010-09-08T03:12:46+00:00,yes,PayPal
1046296,http://iesalbasit.es/22/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046296,2010-09-07T20:37:12+00:00,yes,2010-09-08T03:13:50+00:00,yes,PayPal
1046295,http://www.profmed-sc.ru/hmrc/hmrc/refundportal.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046295,2010-09-07T20:33:30+00:00,yes,2010-09-08T00:19:44+00:00,yes,Other
1046294,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/ybonline/fullPassword.ctl.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046294,2010-09-07T20:32:47+00:00,yes,2010-09-08T00:19:44+00:00,yes,Other
1046293,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/nationwide/Signon_WP1.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046293,2010-09-07T20:32:29+00:00,yes,2010-09-07T23:11:46+00:00,yes,Other
1046292,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/natty/Login.html,http://www.phishtank.com/phish_detail.php?phish_id=1046292,2010-09-07T20:32:10+00:00,yes,2010-09-08T00:19:44+00:00,yes,"NatWest Bank"
1046291,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/rbsdigital/login.aspx.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046291,2010-09-07T20:31:51+00:00,yes,2010-09-08T00:19:44+00:00,yes,"Royal Bank of Scotland"
1046290,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/northern/SSOdisplayView.do.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046290,2010-09-07T20:30:50+00:00,yes,2010-09-08T00:19:44+00:00,yes,Other
1046289,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/egg/login.aspx.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046289,2010-09-07T20:30:29+00:00,yes,2010-09-07T22:36:27+00:00,yes,Other
1046288,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/firstdirect/firstdirect.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046288,2010-09-07T20:30:11+00:00,yes,2010-09-07T22:36:27+00:00,yes,Other
1046287,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/hs/04_Sj9SPykssy.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046287,2010-09-07T20:29:45+00:00,yes,2010-09-08T00:19:44+00:00,yes,"HSBC Group"
1046286,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/cahoot/cahootcustomers.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046286,2010-09-07T20:29:23+00:00,yes,2010-09-07T22:35:55+00:00,yes,Other
1046285,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/abbey/Logon.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046285,2010-09-07T20:29:05+00:00,yes,2010-09-08T00:19:12+00:00,yes,Other
1046284,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/alliance/member_image_box.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046284,2010-09-07T20:28:48+00:00,yes,2010-09-08T00:19:12+00:00,yes,Other
1046282,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/lloydstsb/customer.ibc.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046282,2010-09-07T20:28:08+00:00,yes,2010-09-07T22:35:55+00:00,yes,"Lloyds TSB"
1046281,http://www.profmed-sc.ru/hmrc/hmrc/allaccounts/Barclays/LoginMember.login.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046281,2010-09-07T20:27:41+00:00,yes,2010-09-08T00:18:07+00:00,yes,"Barclays Bank PLC"
1046280,http://iesalbasit.es/18121812/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046280,2010-09-07T20:15:28+00:00,yes,2010-09-08T01:45:43+00:00,yes,PayPal
1046279,http://pressmediawire.com/pdf/www/serc2/nove/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046279,2010-09-07T20:15:25+00:00,yes,2010-09-07T22:35:55+00:00,yes,PayPal
1046278,http://iesalbasit.es/461461/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046278,2010-09-07T20:15:24+00:00,yes,2010-09-08T03:23:27+00:00,yes,PayPal
1046271,http://aspspider.ws/paypalverificationpaypal.aspx,http://www.phishtank.com/phish_detail.php?phish_id=1046271,2010-09-07T19:53:44+00:00,yes,2010-09-08T15:34:09+00:00,yes,PayPal
1046263,http://vxg.110mb.com/red.php,http://www.phishtank.com/phish_detail.php?phish_id=1046263,2010-09-07T19:26:46+00:00,yes,2010-09-07T22:34:49+00:00,yes,Other
1046261,https://server1.dashinghost.com/~upgradey/secure/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d658708f2bf0b585da3ac13333b85135d658708f2bf0b585da3ac13333b85135,http://www.phishtank.com/phish_detail.php?phish_id=1046261,2010-09-07T19:25:13+00:00,yes,2010-09-08T03:17:36+00:00,yes,PayPal
1046256,http://iesalbasit.es/3434/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046256,2010-09-07T19:23:06+00:00,yes,2010-09-08T03:11:41+00:00,yes,PayPal
1046235,http://shopbabycrib.com/wp-admin/css/acount.html,http://www.phishtank.com/phish_detail.php?phish_id=1046235,2010-09-07T18:36:09+00:00,yes,2010-09-08T02:16:09+00:00,yes,PayPal
1046232,http://iesalbasit.es/12041204/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046232,2010-09-07T18:29:17+00:00,yes,2010-09-08T02:34:23+00:00,yes,PayPal
1046230,http://favive.surge8.com/poord-to-update/your-online-profiles/for-your-account-accesss-banking/Confirm.php,http://www.phishtank.com/phish_detail.php?phish_id=1046230,2010-09-07T18:20:11+00:00,yes,2010-09-07T21:58:11+00:00,yes,PayPal
1046220,http://iesalbasit.es/22422242/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046220,2010-09-07T17:54:16+00:00,yes,2010-09-07T21:56:03+00:00,yes,PayPal
1046219,http://hartosdeespiar.com/images/cls.php,http://www.phishtank.com/phish_detail.php?phish_id=1046219,2010-09-07T17:53:32+00:00,yes,2010-09-08T02:33:51+00:00,yes,PayPal
1046204,http://www.polygon-resource.com/form/graphics/outlines/eByISAPISingiinDLLkpe2sd333ffrer7721wwwebyesh21221htp23RESdf1112nou.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046204,2010-09-07T17:41:08+00:00,yes,2010-09-07T19:01:39+00:00,yes,PayPal
1046193,http://iesalbasit.es/795795/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046193,2010-09-07T17:24:21+00:00,yes,2010-09-07T21:53:19+00:00,yes,PayPal
1046192,http://iesalbasit.es/43684368/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046192,2010-09-07T17:24:20+00:00,yes,2010-09-07T21:52:46+00:00,yes,PayPal
1046190,http://iesalbasit.es/13581358/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046190,2010-09-07T17:17:14+00:00,yes,2010-09-07T21:53:19+00:00,yes,PayPal
1046189,http://www.polygon-resource.com/form/graphics/moto/eByISAPdllmotors.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046189,2010-09-07T17:12:10+00:00,yes,2010-09-07T19:02:45+00:00,yes,PayPal
1046186,http://www.leonida.ro/e107_plugins/alt_news/littlewoods.htm,http://www.phishtank.com/phish_detail.php?phish_id=1046186,2010-09-07T17:05:55+00:00,yes,2010-09-07T21:52:46+00:00,yes,Other
1046185,http://iesalbasit.es/45274527/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1046185,2010-09-07T17:03:13+00:00,yes,2010-09-07T21:52:46+00:00,yes,PayPal
